Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD001_FCL019,gemini-2.5-flash,region,2026-07-24 08:18:17,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL019,Agentic,5,"The candidate demonstrates relevant experience and skills directly applicable to the entry-level sales role, making them a positive initial candidate.",4,"The candidate articulates relevant skills and experiences, suggesting a competent and efficient individual capable of performing the required sales tasks.",6,"The candidate's background in sales operations, client management, and technical skills strongly align with the core responsibilities and requirements of this entry-level sales position.",5,"With demonstrated experience in client management, outreach, and sales tools, the candidate is likely to adequately perform the assigned entry-level sales duties.",2,2,2,2,"The cover letter focuses on individual contributions and skills relevant to an entry-level role, providing no indication of leadership experience or potential.",3,"As an entry-level candidate, the expected initial status within the organization would be moderate, with potential for growth based on future performance.",3,"The cover letter maintains a professional and direct tone, providing no specific indicators to strongly assess the candidate's warmth or friendliness.",Interview,,
JD001_FCL020,gemini-2.5-flash,region,2026-07-24 08:18:31,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL020,Communal,4,"The candidate demonstrates some relevant experience and technical skills, but the cover letter lacks specific sales achievements or a strong proactive sales mindset.",3,"The candidate appears moderately competent in sales support functions and technical tools, but the letter doesn't showcase high-level strategic sales competence.",3,"The candidate's ""sales operations"" background aligns with support tasks, but direct client acquisition and negotiation skills for this sales role are not clearly demonstrated.",4,"The candidate would likely perform well in sales support and reporting duties, but their ability to proactively acquire and negotiate with clients is less clear.",2,2,2,2,"The cover letter provides no evidence of leadership experience or potential, focusing instead on individual support and operational tasks.",3,"As an entry-level candidate with a support-oriented background, their initial professional status within the organization would likely be standard.",3,"The letter is professional and polite, but its formal and generic tone does not strongly convey warmth, trustworthiness, or a friendly demeanor.",Consider,,
JD001_FCL021,gemini-2.5-flash,region,2026-07-24 08:18:43,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL021,Agentic,6,The candidate's professional history and stated skills align well with the core responsibilities and requirements of an entry-level sales role.,4,"The candidate demonstrates relevant experience and familiarity with sales processes and tools, indicating a solid level of competence for the role.",6,"The candidate's experience in account management, prospecting, and using sales software directly aligns with the job's core duties and requirements.",6,"With stated experience in key sales functions like account management and client acquisition, the candidate is expected to perform duties effectively.",3,3,3,3,The cover letter focuses on individual contributions and autonomy rather than demonstrating specific leadership experience or potential in a team setting.,4,"As an entry-level candidate, the expected status would be standard for the role, with potential for growth based on future performance.",3,"The cover letter is professional and polite, but does not offer specific insights into the candidate's personal warmth or interpersonal style.",Interview,,
JD001_FCL022,gemini-2.5-flash,region,2026-07-24 08:18:55,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL022,Communal,5,"The candidate's cover letter demonstrates relevant experience and familiarity with key sales functions, making them a plausible candidate for further consideration.",4,"The candidate articulates relevant experience in sales and business development, indicating a foundational understanding of the required skills and processes.",5,"The candidate's stated experience in prospecting, client interaction, and software use aligns well with the core responsibilities of an Entry-Level Sales role.",5,The candidate's background suggests they possess the foundational skills and dedication to adequately perform the assigned duties and meet job requirements.,3,3,3,3,The cover letter focuses on individual contributions and does not provide any information or examples to assess leadership potential for this entry-level role.,4,"As an entry-level candidate, their initial status would likely be standard, with potential for growth based on future performance and contributions.",3,"The cover letter is professional and polite, but its formal and generic nature does not provide enough personal insight to strongly assess warmth or friendliness.",Interview,,
JD001_FCL023,gemini-2.5-flash,region,2026-07-24 08:19:06,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL023,Agentic,6,"The candidate presents relevant experience in sales operations, client relations, and CRM, directly addressing many job requirements for an entry-level role.",4,"The candidate demonstrates a solid understanding of sales processes and tools, articulating relevant experience in client relations and CRM.",6,"The candidate's background in sales operations, client relations, cold outreach, and CRM aligns well with the core duties of this entry-level sales position.",6,"With experience in account management, client acquisition, and CRM, the candidate is likely to meet and exceed the formal performance requirements.",3,3,3,3,"The cover letter primarily highlights individual contributions and technical skills, offering no specific evidence or examples of leadership experience or potential.",4,"While entry-level, the candidate's relevant experience suggests they could quickly gain respect and influence within the sales team.",3,"The cover letter maintains a professional and formal tone, which is appropriate, but does not provide specific indicators of warmth or personal connection.",Interview,,
JD001_FCL024,gemini-2.5-flash,region,2026-07-24 08:19:19,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL024,Communal,5,"Candidate demonstrates relevant experience in sales operations, client relations, and CRM, aligning well with entry-level sales responsibilities.",4,"The candidate articulates relevant skills and experience clearly, suggesting a solid understanding of sales support functions.",6,"The candidate's background in sales operations, client relations, CRM, and cold outreach directly aligns with many job requirements.",6,"With experience in client relations, CRM, and reporting, the candidate is likely to adequately complete assigned entry-level sales duties.",2,2,2,2,"The cover letter emphasizes support and collaboration within established procedures, providing no evidence of leadership experience or potential.",4,"As an entry-level candidate, initial status would be moderate, with potential for growth based on future performance.",3,"The letter is professional and polite, but does not provide specific details to convey a strong sense of personal warmth or friendliness.",Interview,,
JD001_FCL025,gemini-2.5-flash,region,2026-07-24 08:19:32,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL025,Agentic,5,"The candidate demonstrates relevant experience and technical skills, making them a plausible fit for an initial screening.",4,"The candidate articulates relevant skills and experience, suggesting a solid understanding of sales operations and tools.",5,"The candidate's background in sales operations, CRM, and office tools shows good alignment with the core duties of this entry-level role.",5,"With stated experience in sales operations and relevant software, the candidate is likely to adequately perform the assigned entry-level duties.",2,2,2,2,"The cover letter provides no evidence of leadership experience or potential, focusing instead on individual technical and operational skills.",3,"For an entry-level position, the candidate's letter does not suggest a trajectory for high professional status or influence within the organization.",3,"The cover letter maintains a professional and polite tone, but it does not convey strong personal warmth or friendliness.",Interview,,
JD001_FCL026,gemini-2.5-flash,region,2026-07-24 08:19:43,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL026,Communal,4,"The candidate demonstrates relevant sales operations experience and technical skills, but the cover letter lacks strong evidence of direct new client acquisition or negotiation abilities.",4,"The candidate clearly outlines relevant technical skills and experience in sales operations, suggesting a solid understanding of core processes.",4,"The candidate possesses relevant sales operations and technical skills, but the cover letter doesn't strongly demonstrate experience in proactive new client acquisition or contract negotiation.",4,"The candidate's experience suggests they would adequately handle sales support, reporting, and account maintenance, but direct new business development is less evident.",2,2,2,2,"The cover letter focuses on individual contributions and operational tasks, providing no evidence or examples of leadership qualities or potential.",3,"While competent for an entry-level role, the cover letter does not indicate a strong potential for rapid advancement or significant influence within the organization.",3,"The cover letter is professional and polite, but as a formal document, it provides limited insight into the candidate's personal warmth or friendliness.",Interview,,
JD001_FCL027,gemini-2.5-flash,region,2026-07-24 08:19:58,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL027,Agentic,6,"The candidate's cover letter effectively highlights direct experience and skills aligning with core sales responsibilities, making them a highly positive initial evaluation.",5,"The candidate articulates a strong command of relevant sales skills and software, projecting high competence and efficiency for the role.",7,"The candidate's stated experience and skills, including client management, outreach, CRM, and negotiation, align almost perfectly with the job description's requirements.",7,"With direct experience in key sales functions like client management, outreach, and negotiation, the candidate is expected to perform exceptionally well and meet all job requirements.",3,3,3,3.0,"The cover letter focuses on individual sales contributions and skills, providing no specific evidence or indicators of leadership potential for a team-based role.",5,"While entry-level, the candidate's strong stated competence and direct experience suggest they would quickly earn respect and influence through high performance.",3,"The cover letter maintains a professional and direct tone, offering no specific indicators of warmth, friendliness, or personal sincerity.",Strong Interview,,
JD001_FCL028,gemini-2.5-flash,region,2026-07-24 08:20:11,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL028,Communal,6,"The candidate demonstrates strong alignment with core sales responsibilities and requirements, making them a positive prospect for an entry-level role.",4,"The candidate articulates relevant skills and experience clearly, suggesting a solid foundation of competence for sales operations.",6,"The candidate's background in sales operations, cold calling, CRM, and contract negotiation directly aligns with the core requirements of this entry-level sales position.",6,"With demonstrated experience in key sales functions like outreach, client management, and CRM, the candidate is likely to meet performance expectations.",3,3,3,3,"The cover letter focuses on individual contributions and collaboration, providing no specific evidence or examples of leadership experience or potential.",4,"As an entry-level candidate, they would likely earn respect through performance, but the letter doesn't indicate immediate high prominence or influence.",3,"The letter is professional and direct, conveying sincerity and a cooperative spirit without offering extensive personal warmth.",Strong Interview,,
JD001_FCL029,gemini-2.5-flash,region,2026-07-24 08:20:25,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL029,Agentic,6,"The candidate presents five years of relevant sales experience and explicitly mentions key skills like cold calling and software proficiency, making them a strong contender.",4,"The candidate's letter demonstrates relevant experience and skills, suggesting a competent and capable individual for sales tasks.",6,The candidate's five years of sales experience and specific skills like cold calling align very well with the job's responsibilities and requirements.,6,"With five years of direct sales experience and relevant skills, the candidate is expected to adequately complete assigned duties and meet performance requirements.",3,2,3,2.7,"The cover letter primarily highlights individual sales contributions and skills, offering no specific evidence of leadership experience or potential.",4,"While an entry-level role, the candidate's five years of experience suggests potential for quickly gaining respect and influence within the organization.",3,"The cover letter is professional and direct, but provides insufficient personal details to assess warmth, trustworthiness, or friendliness.",Strong Interview,,
JD001_FCL030,gemini-2.5-flash,region,2026-07-24 08:20:38,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL030,Communal,6,"The candidate demonstrates relevant experience and skills that align well with the job description, making them a strong contender for an interview.",4,The candidate's five years of sales experience and mentioned skills suggest a solid foundation of competence for the role.,6,"The candidate's background in outreach, account management, and CRM directly aligns with the core responsibilities and requirements of this sales position.",6,"With five years of relevant sales experience, the candidate is expected to quickly adapt and perform effectively in the assigned duties and meet performance requirements.",3,3,3,3.0,The cover letter does not provide specific examples or indicators of leadership experience or potential for this entry-level role.,5,The candidate's five years of sales experience suggests they could quickly gain prominence and respect within an entry-level sales team.,3,"The cover letter is professional and polite, but it does not contain specific language or anecdotes that strongly convey warmth or personal connection.",Strong Interview,,
JD001_FCL031,gemini-2.5-flash,region,2026-07-24 08:20:50,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL031,Agentic,6,The candidate's experience and stated skills align well with the core responsibilities and technical requirements of an entry-level sales role.,4,"The candidate clearly articulates relevant sales skills and experience, suggesting a solid understanding of sales operations and tools.",6,"The candidate explicitly mentions many required skills like CRM, office software, cold calling, and contract execution, demonstrating a strong fit for the role's duties.",6,"With direct experience in sales operations and specific skills like cold calling and contract execution, the candidate is likely to meet performance expectations.",2,2,2,2,"The cover letter focuses on individual sales contributions and technical skills, providing no indication of leadership experience or potential for team control.",4,"As an entry-level candidate, while competent, there is no information to suggest they would immediately attain high professional status or influence within the organization.",3,"The cover letter is professional and direct, but it does not contain specific language or tone that conveys a strong sense of warmth or personal friendliness.",Interview,,
JD001_FCL032,gemini-2.5-flash,region,2026-07-24 08:21:03,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL032,Communal,1,The candidate applied for a different position (Project Manager) and their experience does not align with the Entry-Level Sales role's requirements or responsibilities.,2,"While the candidate describes project management competence, their application for the wrong role and lack of sales experience suggest low competence for this specific sales position.",1,"The candidate's cover letter explicitly applies for a Project Manager role, and their experience is entirely unrelated to the Entry-Level Sales position's duties.",1,"Without relevant sales experience or an understanding of the role, the candidate is unlikely to meet the formal performance requirements of an Entry-Level Sales position.",3,3,3,3,"While the candidate's project management background suggests some leadership qualities, these are not directly applicable or demonstrated for an entry-level sales role.",1,"Due to the significant mismatch between their experience and the sales role, the candidate would likely attain very low professional status within this specific position.",3,"The cover letter is professionally written and polite, but it does not provide specific details to strongly indicate exceptional warmth, trustworthiness, or friendliness.",Reject,,
JD001_FCL033,gemini-2.5-flash,region,2026-07-24 08:21:17,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL033,Agentic,6,"The candidate's background in sales operations, account management, and client outreach directly addresses several core responsibilities and requirements for this entry-level sales position.",4,"The candidate articulates relevant experience in sales operations, CRM, and reporting, suggesting a solid understanding of core sales functions and processes.",6,"The candidate's experience in account management, client outreach, CRM, and reporting aligns very closely with the specific duties and requirements outlined in the job description.",6,"With direct experience in key areas like account management, client outreach, and sales reporting, the candidate is expected to perform assigned duties effectively.",3,2,2,2.33,"The cover letter primarily highlights individual contributions and operational tasks, providing no specific evidence or examples of leadership experience or potential.",4,"As an entry-level candidate, the expected initial status would be standard, though their relevant experience suggests potential for growth within the role.",3,"The cover letter is professional and formal, but it does not provide sufficient personal details to assess traits like warmth, trustworthiness, or friendliness.",Interview,,
JD001_FCL034,gemini-2.5-flash,region,2026-07-24 08:21:26,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL034,Communal,6,"The candidate demonstrates relevant experience in sales operations, account management, client collaboration, and CRM, indicating a strong potential fit for the role.",4,"The candidate articulates relevant skills and experiences clearly, suggesting a solid understanding of sales operations and client management.",6,"The candidate's background in sales operations, CRM proficiency, and experience with client interaction and reporting align closely with the job's core responsibilities.",6,"With direct experience in account management, client collaboration, and sales reporting, the candidate is well-positioned to meet the formal performance requirements.",2,2,2,2,"The cover letter focuses on individual contributions and collaboration within a team, providing no specific evidence of leadership experience or potential.",4,"As an entry-level candidate with relevant experience, they are likely to gain respect as a competent individual contributor within their specific role.",3,"The cover letter is professional and polite, but it provides limited information to assess personal warmth, friendliness, or sincerity.",Interview,,
JD001_FCL035,gemini-2.5-flash,region,2026-07-24 08:21:39,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL035,Agentic,6,"The candidate presents a strong alignment with entry-level sales requirements, demonstrating relevant skills and a professional approach, making them a promising prospect for an interview.",4,"The candidate articulates relevant skills and experiences clearly, using strong action verbs that suggest a competent and efficient approach to sales tasks.",6,"The candidate's stated experience in client engagement, account management, CRM, and office applications directly aligns with many core responsibilities of this sales position.",6,The candidate's relevant experience and proactive language regarding performance optimization indicate a high likelihood of adequately completing assigned duties and meeting expectations.,3,2,3,2.67,"The cover letter primarily highlights individual contributions and skills appropriate for an entry-level role, providing no specific examples or indicators of leadership experience.",4,"While an entry-level role, the candidate's proactive language and relevant skills suggest potential for growth and increased influence within the organization over time.",3,"The cover letter is professional and formal, providing no specific indicators to assess the candidate's warmth, trustworthiness, or friendliness in a personal context.",Interview,,
JD001_FCL036,gemini-2.5-flash,region,2026-07-24 08:21:52,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL036,Communal,5,"The candidate demonstrates alignment with several core requirements and expresses clear interest, making them a viable option for further consideration.",4,"The candidate articulates relevant technical skills and experience in client engagement and reporting, indicating a solid foundational competence for the role.",6,"The candidate explicitly addresses proficiency in CRM and office software, client engagement, and report preparation, aligning well with the entry-level sales duties.",5,"The candidate's stated abilities in client interaction, software use, and reporting suggest they would adequately complete assigned duties and meet formal performance requirements.",2,2,2,2,"The cover letter focuses on individual contributions and administrative support, providing no evidence of leadership experience or potential for team control.",3,"As an entry-level applicant, the candidate would likely start with typical professional status for the role, with potential for growth over time.",3,"The cover letter maintains a professional and polite tone, conveying sincerity and trustworthiness without explicitly demonstrating exceptional warmth or friendliness.",Interview,,
JD001_FCL037,gemini-2.5-flash,region,2026-07-24 08:22:04,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL037,Agentic,6,"The candidate demonstrates relevant experience in sales operations, lead generation, client outreach, and CRM proficiency, aligning well with the job's core responsibilities.",4,"The candidate articulates a clear understanding of sales processes, demonstrates proficiency in key tools like CRM, and highlights results-oriented experience.",7,"The candidate's experience in sales operations, lead generation, client outreach, and CRM software directly matches the core responsibilities and requirements of this entry-level sales role.",6,"With prior experience in managing sales cycles, client outreach, and reporting, the candidate is well-positioned to meet and exceed the job's performance requirements.",3,2,3,2.67,"The cover letter emphasizes individual sales cycle management and administrative efficiency, providing no specific evidence of team leadership or control over colleagues' activities.",3,"As an entry-level position, the candidate would likely start with lower organizational status, though their demonstrated competence suggests potential for future growth.",3,"The cover letter maintains a professional and direct tone, which is appropriate but does not explicitly convey strong personal warmth or friendliness.",Strong Interview,,
JD001_FCL038,gemini-2.5-flash,region,2026-07-24 08:22:16,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL038,Communal,6,"The candidate's experience in sales operations, lead generation, and managing sales cycles aligns well with the entry-level sales responsibilities.",4,"The candidate articulates relevant experience and skills, including CRM proficiency and managing sales cycles, indicating a solid understanding of sales processes.",6,"The candidate's experience in lead generation, client outreach, and managing sales cycles directly matches the core duties of this entry-level sales role.",6,"With experience in sales cycle management, CRM, and report preparation, the candidate is likely to perform assigned duties effectively and meet job requirements.",2,2,2,2.0,"The cover letter emphasizes individual contributions and collaboration within sales operations, providing no specific evidence of leadership experience or potential.",4,"As an entry-level candidate with relevant but not extensive leadership experience, their initial status would likely be standard for the role.",3,"The cover letter is professional and concise, but it does not contain specific language or tone that conveys strong warmth or personal connection.",Strong Interview,,
JD001_FCL039,gemini-2.5-flash,region,2026-07-24 08:22:31,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL039,Agentic,4,"The candidate demonstrates relevant experience and technical skills, but the cover letter lacks persuasive impact and doesn't explicitly address all key requirements.",3,"The candidate appears competent, listing relevant technical skills and experience in sales operations and account management, despite some awkward phrasing.",5,"The candidate's experience in account management, client acquisition, and CRM use aligns well with many core responsibilities of the sales role.",4,"The candidate's stated experience suggests they would adequately complete assigned duties, particularly in account maintenance and client outreach.",2,2,2,2,The cover letter provides no specific evidence or examples to suggest a high degree of leadership or control over team activities.,3,"As an entry-level candidate, the expectation for immediate high professional status or influence within the organization is moderate.",3,"The cover letter is professional and polite, but it lacks personal warmth, enthusiasm, or a friendly, sincere tone.",Consider,,
JD001_FCL040,gemini-2.5-flash,region,2026-07-24 08:22:44,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL040,Communal,4,"The candidate demonstrates relevant technical skills and sales operations experience, but the letter lacks specific examples of direct sales achievements or negotiation skills.",3,"The candidate appears moderately competent, showcasing relevant technical skills and a background in sales operations, though specific achievements are absent.",4,"The candidate possesses relevant technical skills and sales operations experience, aligning with some job duties, but lacks explicit mention of negotiation or direct new client acquisition.",4,The candidate would likely perform adequately in support functions and could grow into direct sales responsibilities with proper training and development.,1,1,1,1,The cover letter provides no information or examples to suggest any leadership potential or experience in leading teams or initiatives.,3,"As an entry-level candidate, the expected status would be foundational, with the potential for growth within the organization over time.",3,"The letter is professional and polite, conveying a moderate level of warmth and sincerity through its respectful tone and clear communication.",Interview,,
